"","date","state","unemploy_perc","house_price_index","house_price_perc"
"17935",2000-07-01,"Ohio",4.1,100.75999503,0.0469506421181374
"17936",2000-08-01,"Ohio",4,100.72768748,0.0423859941483773
"17937",2000-09-01,"Ohio",4,100.59837511,0.0392763598348671
"17938",2000-10-01,"Ohio",3.9,100.58153647,0.0403073896576729
"17939",2000-11-01,"Ohio",3.8,100.42073557,0.0395300455301444
"17940",2000-12-01,"Ohio",3.8,100,0.035325937803641
"17941",2001-01-01,"Ohio",3.7,99.754928694,0.0313653771520759
"17942",2001-02-01,"Ohio",3.7,100.10859955,0.0266845056156007
"17943",2001-03-01,"Ohio",3.8,100.80130893,0.0225228609718422
"17944",2001-04-01,"Ohio",3.8,101.55086497,0.0223793258847316
"17945",2001-05-01,"Ohio",3.9,102.34329001,0.0231416606776906
"17946",2001-06-01,"Ohio",4,102.85295673,0.0227147752765091
"17947",2001-07-01,"Ohio",4.2,103.19158796,0.0241325233221383
"17948",2001-08-01,"Ohio",4.4,103.43857062,0.0269129889489248
"17949",2001-09-01,"Ohio",4.6,103.43921348,0.0282394061225508
"17950",2001-10-01,"Ohio",4.9,103.26077345,0.0266374632365964
"17951",2001-11-01,"Ohio",5.2,102.99309761,0.0256158454267335
"17952",2001-12-01,"Ohio",5.4,102.96045439,0.0296045438999999
"17953",2002-01-01,"Ohio",5.6,103.22842742,0.0348203218775789
"17954",2002-02-01,"Ohio",5.7,103.65528115,0.035428340981122
"17955",2002-03-01,"Ohio",5.8,104.31879813,0.0348952730608159
"17956",2002-04-01,"Ohio",5.9,104.96273804,0.0335976761104686
"17957",2002-05-01,"Ohio",5.8,105.60824027,0.0319019474523534
"17958",2002-06-01,"Ohio",5.8,106.21266063,0.0326651173365835
"17959",2002-07-01,"Ohio",5.7,106.55577588,0.0326013775590317
"17960",2002-08-01,"Ohio",5.7,106.751551,0.0320284818336367
"17961",2002-09-01,"Ohio",5.6,106.76184205,0.0321215567889293
"17962",2002-10-01,"Ohio",5.7,106.77121806,0.0339959162876093
"17963",2002-11-01,"Ohio",5.8,106.81037914,0.0370634694807874
"17964",2002-12-01,"Ohio",5.9,106.6122202,0.0354676543691972
"17965",2003-01-01,"Ohio",6.1,106.33489931,0.0300931823494788
"17966",2003-02-01,"Ohio",6.2,106.48753777,0.0273238043308324
"17967",2003-03-01,"Ohio",6.3,107.08145798,0.0264828573519149
"17968",2003-04-01,"Ohio",6.4,107.96481438,0.0286013531664537
"17969",2003-05-01,"Ohio",6.4,108.79618796,0.0301865430372634
"17970",2003-06-01,"Ohio",6.5,109.2884864,0.0289591255106101
"17971",2003-07-01,"Ohio",6.4,109.73198904,0.0298079867916026
"17972",2003-08-01,"Ohio",6.3,110.16627072,0.0319875419889684
"17973",2003-09-01,"Ohio",6.2,110.32326564,0.0333585813209563
"17974",2003-10-01,"Ohio",6.1,110.02148342,0.0304414000238671
"17975",2003-11-01,"Ohio",6,109.40165665,0.0242605403226173
"17976",2003-12-01,"Ohio",6.1,108.95550607,0.0219795241634035
"17977",2004-01-01,"Ohio",6.1,108.90684409,0.0241872122575861
"17978",2004-02-01,"Ohio",6.1,109.22535044,0.0257101697281548
"17979",2004-03-01,"Ohio",6.2,109.9600336,0.0268821108182675
"17980",2004-04-01,"Ohio",6.2,111.10536267,0.0290886276981528
"17981",2004-05-01,"Ohio",6.2,112.50925726,0.0341286709545847
"17982",2004-06-01,"Ohio",6.2,113.50355475,0.0385682745625435
"17983",2004-07-01,"Ohio",6.3,113.64591543,0.0356680529009028
"17984",2004-08-01,"Ohio",6.3,113.38537575,0.0292204229930022
"17985",2004-09-01,"Ohio",6.3,113.1366245,0.025501047704483
"17986",2004-10-01,"Ohio",6.4,113.00950238,0.0271585045676346
"17987",2004-11-01,"Ohio",6.4,112.78406878,0.0309173757836325
"17988",2004-12-01,"Ohio",6.4,112.16478911,0.0294549872306422
"17989",2005-01-01,"Ohio",6.3,111.61963485,0.0249092771227322
"17990",2005-02-01,"Ohio",6.3,111.7925066,0.0235032998260802
"17991",2005-03-01,"Ohio",6.1,112.64441916,0.0244123748612604
"17992",2005-04-01,"Ohio",6,113.82365915,0.024465934088832
"17993",2005-05-01,"Ohio",5.9,114.97565129,0.021921698623433
"17994",2005-06-01,"Ohio",5.8,115.85671958,0.0207320804637618
"17995",2005-07-01,"Ohio",5.8,116.11447546,0.0217215024460822
"17996",2005-08-01,"Ohio",5.8,115.93130472,0.0224537684261279
"17997",2005-09-01,"Ohio",5.8,115.65855301,0.0222910001172962
"17998",2005-10-01,"Ohio",5.8,115.40280633,0.0211779000844761
"17999",2005-11-01,"Ohio",5.7,115.08154083,0.0203705370346365
"18000",2005-12-01,"Ohio",5.6,114.26028911,0.018682333525764
"18001",2006-01-01,"Ohio",5.5,113.58886966,0.0176423692179817
"18002",2006-02-01,"Ohio",5.4,113.91088859,0.018949230627592
"18003",2006-03-01,"Ohio",5.3,114.75203997,0.0187103881907043
"18004",2006-04-01,"Ohio",5.3,115.68754681,0.0163752217589817
"18005",2006-05-01,"Ohio",5.3,116.618471,0.0142884140386939
"18006",2006-06-01,"Ohio",5.4,117.01657217,0.010011094688376
"18007",2006-07-01,"Ohio",5.5,116.86401506,0.00645517793565897
"18008",2006-08-01,"Ohio",5.5,116.30648939,0.00323626712307035
"18009",2006-09-01,"Ohio",5.5,115.34358939,-0.00272321944035359
"18010",2006-10-01,"Ohio",5.5,114.32383097,-0.00934964576957187
"18011",2006-11-01,"Ohio",5.5,113.39862266,-0.0146237020973331
"18012",2006-12-01,"Ohio",5.4,112.50443445,-0.0153671470086131
"18013",2007-01-01,"Ohio",5.4,111.85317756,-0.0152804769093605
"18014",2007-02-01,"Ohio",5.4,111.78508236,-0.018662010772749
"18015",2007-03-01,"Ohio",5.4,112.23894465,-0.0219002234788768
"18016",2007-04-01,"Ohio",5.4,113.0509897,-0.0227903277638877
"18017",2007-05-01,"Ohio",5.5,113.89401335,-0.0233621451785284
"18018",2007-06-01,"Ohio",5.5,114.3727889,-0.0225932380428915
"18019",2007-07-01,"Ohio",5.6,114.48423885,-0.0203636355363812
"18020",2007-08-01,"Ohio",5.6,113.86906159,-0.0209569372507392
"18021",2007-09-01,"Ohio",5.7,112.57339459,-0.024016894347144
"18022",2007-10-01,"Ohio",5.7,111.07991927,-0.0283747637957588
"18023",2007-11-01,"Ohio",5.7,109.33348777,-0.0358481857596135
"18024",2007-12-01,"Ohio",5.6,107.25599575,-0.0466509495884143
"18025",2008-01-01,"Ohio",5.5,105.74312104,-0.0546256856826661
"18026",2008-02-01,"Ohio",5.5,105.4300789,-0.0568501925823514
"18027",2008-03-01,"Ohio",5.6,106.03647394,-0.055261306397182
"18028",2008-04-01,"Ohio",5.8,107.02003615,-0.0533471981625651
"18029",2008-05-01,"Ohio",6,107.72958515,-0.0541242512989379
"18030",2008-06-01,"Ohio",6.3,108.10375516,-0.0548122835885485
"18031",2008-07-01,"Ohio",6.5,108.14306871,-0.0553890230104805
"18032",2008-08-01,"Ohio",6.7,107.52947887,-0.0556743212904175
"18033",2008-09-01,"Ohio",6.9,106.4394963,-0.0544879925877698
"18034",2008-10-01,"Ohio",7.2,105.03777347,-0.0543945822044889
"18035",2008-11-01,"Ohio",7.6,103.02758678,-0.057675842220139
"18036",2008-12-01,"Ohio",8.1,100.5040037,-0.0629521175276581
"18037",2009-01-01,"Ohio",8.7,98.582585697,-0.0677163230343026
"18038",2009-02-01,"Ohio",9.3,98.08927244,-0.0696272499896611
"18039",2009-03-01,"Ohio",9.8,98.95786977,-0.0667563141905809
"18040",2009-04-01,"Ohio",10.2,100.72715116,-0.0588009985455419
"18041",2009-05-01,"Ohio",10.4,102.45701325,-0.0489426548209445
"18042",2009-06-01,"Ohio",10.5,103.65216196,-0.0411788951587425
"18043",2009-07-01,"Ohio",10.6,104.27090652,-0.0358059211393724
"18044",2009-08-01,"Ohio",10.6,104.21030803,-0.0308675432530719
"18045",2009-09-01,"Ohio",10.7,103.6400124,-0.0263011757600735
"18046",2009-10-01,"Ohio",10.8,102.84855723,-0.0208421805573142
"18047",2009-11-01,"Ohio",10.9,101.747409,-0.0124255825066893
"18048",2009-12-01,"Ohio",11,100.20132875,-0.00301157107037708
"18049",2010-01-01,"Ohio",11.1,99.136795174,0.0056217786648789
"18050",2010-02-01,"Ohio",11,99.354148446,0.0128951512692044
"18051",2010-03-01,"Ohio",10.9,100.35995231,0.014168479407032
"18052",2010-04-01,"Ohio",10.6,101.41486958,0.00682753768055644
"18053",2010-05-01,"Ohio",10.4,102.1921423,-0.00258519101424226
"18054",2010-06-01,"Ohio",10.1,102.04243264,-0.0155301084855443
"18055",2010-07-01,"Ohio",10,101.00041171,-0.0313653627761709
"18056",2010-08-01,"Ohio",9.9,99.872074874,-0.0416295972827477
"18057",2010-09-01,"Ohio",9.9,98.902948196,-0.0457069050292781
"18058",2010-10-01,"Ohio",9.8,98.194124227,-0.045255209488173
"18059",2010-11-01,"Ohio",9.7,97.166906842,-0.0450183665905438
"18060",2010-12-01,"Ohio",9.5,95.56623168,-0.0462578403682097
"18061",2011-01-01,"Ohio",9.3,94.245503317,-0.04933881359
"18062",2011-02-01,"Ohio",9.1,93.711417134,-0.0567941188189729
"18063",2011-03-01,"Ohio",9,94.064839963,-0.0627253421519686
"18064",2011-04-01,"Ohio",9,95.359514102,-0.0597087537860835
"18065",2011-05-01,"Ohio",9,96.784426032,-0.0529171435913816
"18066",2011-06-01,"Ohio",9.1,97.525542677,-0.0442648204883094
"18067",2011-07-01,"Ohio",9.1,97.496421823,-0.034692827758573
"18068",2011-08-01,"Ohio",9,96.818700149,-0.030572857616628
"18069",2011-09-01,"Ohio",8.8,95.815852947,-0.0312133794321497
"18070",2011-10-01,"Ohio",8.5,94.962428408,-0.0329112952983739
"18071",2011-11-01,"Ohio",8.3,94.355587285,-0.0289328913348184
"18072",2011-12-01,"Ohio",8,93.621326667,-0.0203513833161534
"18073",2012-01-01,"Ohio",7.8,92.899005595,-0.0142871296200836
"18074",2012-02-01,"Ohio",7.6,92.811542927,-0.00960261016769437
"18075",2012-03-01,"Ohio",7.5,93.687339558,-0.00401319350724971
"18076",2012-04-01,"Ohio",7.4,95.325920546,-0.000352283212811555
"18077",2012-05-01,"Ohio",7.4,97.051605736,0.00276056505115463
"18078",2012-06-01,"Ohio",7.3,98.242012746,0.00734648635971102
"18079",2012-07-01,"Ohio",7.3,98.546342956,0.0107688170844473
"18080",2012-08-01,"Ohio",7.2,98.101310227,0.0132475449063674
"18081",2012-09-01,"Ohio",7.2,97.496982801,0.0175454249197147
"18082",2012-10-01,"Ohio",7.3,96.919958932,0.0206137369991173
"18083",2012-11-01,"Ohio",7.4,96.060567524,0.0180697326788941
"18084",2012-12-01,"Ohio",7.5,95.062030706,0.0153886308845463
"18085",2013-01-01,"Ohio",7.5,94.560007922,0.0178796566912809
"18086",2013-02-01,"Ohio",7.6,95.025467404,0.023853977718497
"18087",2013-03-01,"Ohio",7.6,96.389928793,0.0288468991408051
"18088",2013-04-01,"Ohio",7.6,98.426438777,0.0325254475722982
"18089",2013-05-01,"Ohio",7.5,100.5969381,0.0365303833678345
"18090",2013-06-01,"Ohio",7.5,102.08583671,0.0391260709808341
"18091",2013-07-01,"Ohio",7.6,102.76028489,0.042761017888624
"18092",2013-08-01,"Ohio",7.5,102.83382032,0.0482410487897591
"18093",2013-09-01,"Ohio",7.4,102.51962039,0.0515158258717774
"18094",2013-10-01,"Ohio",7.3,101.77843039,0.0501286990991066
"18095",2013-11-01,"Ohio",7.1,100.61317368,0.0473930799426368
"18096",2013-12-01,"Ohio",6.9,99.794998087,0.0497881998296221
"18097",2014-01-01,"Ohio",6.6,99.708258439,0.054444269095733
"18098",2014-02-01,"Ohio",6.4,100.28092737,0.0553058049549648
"18099",2014-03-01,"Ohio",6.2,101.62581463,0.0543198433961312
"18100",2014-04-01,"Ohio",6,103.30619183,0.0495776654487705
"18101",2014-05-01,"Ohio",5.9,104.714875,0.0409350123152505
"18102",2014-06-01,"Ohio",5.8,105.82180622,0.0365963548950767
"18103",2014-07-01,"Ohio",5.7,106.49906547,0.0363835170757087
"18104",2014-08-01,"Ohio",5.6,106.656243,0.0371708711016019
"18105",2014-09-01,"Ohio",5.5,106.46648551,0.0384986318227236
"18106",2014-10-01,"Ohio",5.4,106.13982414,0.042851847226252
"18107",2014-11-01,"Ohio",5.3,105.52199067,0.0487890085408942
"18108",2014-12-01,"Ohio",5.2,104.26091608,0.0447509201724388
"18109",2015-01-01,"Ohio",5.1,103.16045748,0.0346230000909302
"18110",2015-02-01,"Ohio",5.1,103.24589368,0.0295666024214192
"18111",2015-03-01,"Ohio",5.1,104.43247071,0.0276175506215472
"18112",2015-04-01,"Ohio",5.1,106.26357361,0.0286273429270014
"18113",2015-05-01,"Ohio",5,108.52126793,0.0363500689849459
"18114",2015-06-01,"Ohio",4.9,110.3312873,0.0426139114524746
"18115",2015-07-01,"Ohio",4.8,110.90655906,0.0413852794909413
"18116",2015-08-01,"Ohio",4.7,110.6439813,0.0373887002563928
"18117",2015-09-01,"Ohio",4.7,110.35657479,0.0365381581007913
"18118",2015-10-01,"Ohio",4.7,110.14789939,0.0377622186815882
"18119",2015-11-01,"Ohio",4.8,109.73094141,0.0398869535466091
"18120",2015-12-01,"Ohio",4.9,109.16281849,0.0470157235741027
"18121",2016-01-01,"Ohio",4.9,108.88596111,0.0555009523015155
"18122",2016-02-01,"Ohio",5,109.2316443,0.0579756773528661
"18123",2016-03-01,"Ohio",5,110.29754007,0.0561613578624103
"18124",2016-04-01,"Ohio",5,111.95701773,0.0535785116816758
"18125",2016-05-01,"Ohio",5,113.79904753,0.0486335969038285
"18126",2016-06-01,"Ohio",5,115.26285083,0.0446977793034415
"18127",2016-07-01,"Ohio",5,116.13221331,0.0471176303213314
"18128",2016-08-01,"Ohio",5,116.52170883,0.0531228853204688
"18129",2016-09-01,"Ohio",5.1,116.26971197,0.0535821013949758
"18130",2016-10-01,"Ohio",5.2,115.66826102,0.0501177204519723
"18131",2016-11-01,"Ohio",5.2,115.11524262,0.0490682130383082
"18132",2016-12-01,"Ohio",5.2,114.37246572,0.0477236416397331
"18133",2017-01-01,"Ohio",5.2,113.6783063,0.0440125167757728
"18134",2017-02-01,"Ohio",5.1,114.25142348,0.0459553567298996
"18135",2017-03-01,"Ohio",5.1,116.13732339,0.0529457258638208
"18136",2017-04-01,"Ohio",5.1,118.51864567,0.0586084559328319
"18137",2017-05-01,"Ohio",5.1,120.95719154,0.0629016161854339
"18138",2017-06-01,"Ohio",5.1,122.84813674,0.0658085918869684
"18139",2017-07-01,"Ohio",5.1,123.52612559,0.0636680561685576
"18140",2017-08-01,"Ohio",5,123.1562109,0.0569379057054462
"18141",2017-09-01,"Ohio",5,122.80251915,0.056186663485376
"18142",2017-10-01,"Ohio",4.9,122.69431797,0.0607431709272879
"18143",2017-11-01,"Ohio",4.9,122.42646626,0.063512211533399
"18144",2017-12-01,"Ohio",4.9,121.832491,0.0652257099909275
"18145",1976-01-01,"Oklahoma",5.9,39.671515039,0.0412021946181813
"18146",1976-02-01,"Oklahoma",5.9,39.962043142,0.0508562886241879
"18147",1976-03-01,"Oklahoma",5.9,40.260185479,0.0596418465922814
"18148",1976-04-01,"Oklahoma",5.9,40.532182849,0.067984952084551
"18149",1976-05-01,"Oklahoma",5.8,40.795317151,0.0766634483240465
"18150",1976-06-01,"Oklahoma",5.7,41.130176543,0.0864906431848962
"18151",1976-07-01,"Oklahoma",5.7,41.521449545,0.0958919898135591
"18152",1976-08-01,"Oklahoma",5.6,41.902661295,0.102524067308778
"18153",1976-09-01,"Oklahoma",5.5,42.235856626,0.105279787080088
"18154",1976-10-01,"Oklahoma",5.5,42.501035364,0.103090922234879
"18155",1976-11-01,"Oklahoma",5.4,42.703489448,0.0967392261370579
"18156",1976-12-01,"Oklahoma",5.4,42.882819954,0.089904683684108
"18157",1977-01-01,"Oklahoma",5.4,43.129689238,0.0871702075305256
"18158",1977-02-01,"Oklahoma",5.4,43.449979524,0.0872812325837813
"18159",1977-03-01,"Oklahoma",5.4,43.797279983,0.0878558919169654
"18160",1977-04-01,"Oklahoma",5.3,44.128018415,0.0887155665757269
"18161",1977-05-01,"Oklahoma",5.3,44.450295757,0.0895930920814132
"18162",1977-06-01,"Oklahoma",5.2,44.950125529,0.0928746070906452
"18163",1977-07-01,"Oklahoma",5,45.709996006,0.100876691611177
"18164",1977-08-01,"Oklahoma",4.8,46.601808905,0.112144371378166
"18165",1977-09-01,"Oklahoma",4.6,47.507656372,0.124818108761993
"18166",1977-10-01,"Oklahoma",4.4,48.345230007,0.13750711230791
"18167",1977-11-01,"Oklahoma",4.3,49.066070963,0.148994417019427
"18168",1977-12-01,"Oklahoma",4.3,49.645190241,0.157694160371308
"18169",1978-01-01,"Oklahoma",4.2,50.189043625,0.163677376575676
"18170",1978-02-01,"Oklahoma",4.2,50.864813452,0.170652184632316
"18171",1978-03-01,"Oklahoma",4,51.675872095,0.179887703415785
"18172",1978-04-01,"Oklahoma",3.8,52.526328543,0.190316955749485
"18173",1978-05-01,"Oklahoma",3.6,53.355611775,0.200343234310147
"18174",1978-06-01,"Oklahoma",3.4,54.179828257,0.205332079040477
"18175",1978-07-01,"Oklahoma",3.2,55.073872057,0.204854011577049
"18176",1978-08-01,"Oklahoma",3.2,55.978422737,0.201207078701916
"18177",1978-09-01,"Oklahoma",3.2,56.77079727,0.194982064058616
"18178",1978-10-01,"Oklahoma",3.3,57.523756375,0.189853815292037
"18179",1978-11-01,"Oklahoma",3.4,58.381676792,0.189858402072274
"18180",1978-12-01,"Oklahoma",3.4,59.30318664,0.194540424804815
"18181",1979-01-01,"Oklahoma",3.4,60.076290062,0.197000096492673
"18182",1979-02-01,"Oklahoma",3.4,60.576120283,0.190923866066359
"18183",1979-03-01,"Oklahoma",3.4,60.845702812,0.177448978512493
"18184",1979-04-01,"Oklahoma",3.4,61.179834289,0.164746061375981
"18185",1979-05-01,"Oklahoma",3.4,61.733912672,0.15702754814866
"18186",1979-06-01,"Oklahoma",3.4,62.411789106,0.151937743507639
"18187",1979-07-01,"Oklahoma",3.4,63.214087719,0.147805399510953
"18188",1979-08-01,"Oklahoma",3.4,64.043451083,0.144073876177102
"18189",1979-09-01,"Oklahoma",3.4,64.828808589,0.141939372115498
"18190",1979-10-01,"Oklahoma",3.3,65.589357673,0.140213397147084
"18191",1979-11-01,"Oklahoma",3.3,66.412055923,0.137549648661348
"18192",1979-12-01,"Oklahoma",3.2,67.374091533,0.136095635838162
"18193",1980-01-01,"Oklahoma",3.2,68.156219608,0.134494482559781
"18194",1980-02-01,"Oklahoma",3.3,68.488582612,0.130620156788426
"18195",1980-03-01,"Oklahoma",3.4,68.575646772,0.12704174005326
"18196",1980-04-01,"Oklahoma",3.6,68.622073847,0.121645304281873
"18197",1980-05-01,"Oklahoma",3.8,68.721415801,0.113187433398649
"18198",1980-06-01,"Oklahoma",5.2,68.992974656,0.10544779510843
"18199",1980-07-01,"Oklahoma",5.6,69.548933918,0.100212570134046
"18200",1980-08-01,"Oklahoma",5.6,70.377338794,0.0988998500844578
"18201",1980-09-01,"Oklahoma",5.3,71.164864471,0.0977351893379557
"18202",1980-10-01,"Oklahoma",5,71.592449079,0.091525387943709
"18203",1980-11-01,"Oklahoma",4.6,71.584231689,0.077880073039702
"18204",1980-12-01,"Oklahoma",4.2,71.343869543,0.0589214328486432
"18205",1981-01-01,"Oklahoma",3.9,71.153423315,0.0439754981165092
"18206",1981-02-01,"Oklahoma",3.6,71.052687669,0.0374384307458384
"18207",1981-03-01,"Oklahoma",3.4,71.110652303,0.0369665566469737
"18208",1981-04-01,"Oklahoma",3.3,71.476007444,0.0415891481706476
"18209",1981-05-01,"Oklahoma",3.3,72.167657525,0.0501480023924339
"18210",1981-06-01,"Oklahoma",3.3,73.147158093,0.0602116876060617
"18211",1981-07-01,"Oklahoma",3.4,74.357616729,0.0691409995826759
"18212",1981-08-01,"Oklahoma",3.5,75.623297431,0.0745404518968149
"18213",1981-09-01,"Oklahoma",3.6,76.708863246,0.0779035949300404
"18214",1981-10-01,"Oklahoma",3.9,77.459943632,0.0819568911034934
"18215",1981-11-01,"Oklahoma",4.1,77.878505073,0.0879282103822203
"18216",1981-12-01,"Oklahoma",4.3,78.092823391,0.0945975301204023
"18217",1982-01-01,"Oklahoma",4.5,78.281427815,0.100177955858061
"18218",1982-02-01,"Oklahoma",4.7,78.611714167,0.106386214877808
"18219",1982-03-01,"Oklahoma",4.8,79.104394273,0.112412721738776
"18220",1982-04-01,"Oklahoma",5,79.664513273,0.114562999834812
"18221",1982-05-01,"Oklahoma",5.2,80.300184469,0.112689357295306
"18222",1982-06-01,"Oklahoma",5.5,81.070711033,0.108323455710007
"18223",1982-07-01,"Oklahoma",5.9,81.846302021,0.100711744424151
"18224",1982-08-01,"Oklahoma",6.4,82.509151389,0.0910546642624619
"18225",1982-09-01,"Oklahoma",6.8,83.092455203,0.0832184403062819
"18226",1982-10-01,"Oklahoma",7.3,83.361142495,0.0761838775798194
"18227",1982-11-01,"Oklahoma",7.8,83.095239111,0.0669855441255589
"18228",1982-12-01,"Oklahoma",8.2,82.691693301,0.0588897892316442
"18229",1983-01-01,"Oklahoma",8.5,82.63999139,0.0556781307732461
"18230",1983-02-01,"Oklahoma",8.7,82.955111039,0.0552512678043509
"18231",1983-03-01,"Oklahoma",8.8,83.395168378,0.0542419184728469
"18232",1983-04-01,"Oklahoma",8.9,83.797958972,0.0518856581077101
"18233",1983-05-01,"Oklahoma",8.8,84.246430251,0.0491436701932293
"18234",1983-06-01,"Oklahoma",8.7,84.744149688,0.0453115386332892
"18235",1983-07-01,"Oklahoma",8.5,85.062574492,0.039296491003036
"18236",1983-08-01,"Oklahoma",8.3,85.098473655,0.0313822433319222
"18237",1983-09-01,"Oklahoma",8.1,85.016662825,0.0231574288820693
"18238",1983-10-01,"Oklahoma",7.9,84.891088158,0.0183532233029529
"18239",1983-11-01,"Oklahoma",7.7,84.533192364,0.0173048813431917
"18240",1983-12-01,"Oklahoma",7.5,83.968593156,0.0154416943713083
"18241",1984-01-01,"Oklahoma",7.4,83.390493149,0.0090815807985527
"18242",1984-02-01,"Oklahoma",7.2,82.935746603,-0.000233432705441183
"18243",1984-03-01,"Oklahoma",7.1,82.740758371,-0.0078470973765985
"18244",1984-04-01,"Oklahoma",7,82.79447708,-0.0119750159110118
"18245",1984-05-01,"Oklahoma",7,82.916894574,-0.0157815075729482
"18246",1984-06-01,"Oklahoma",7,82.911896873,-0.0216209947441297
"18247",1984-07-01,"Oklahoma",7,82.680509325,-0.0280036805989692
"18248",1984-08-01,"Oklahoma",7,82.333980837,-0.0324858096657246
"18249",1984-09-01,"Oklahoma",7,82.012759653,-0.0353331108536133
"18250",1984-10-01,"Oklahoma",7.1,81.61323322,-0.0386124740432027
"18251",1984-11-01,"Oklahoma",7.1,81.079557819,-0.0408553663764246
"18252",1984-12-01,"Oklahoma",7.2,80.678822007,-0.0391785907724825
"18253",1985-01-01,"Oklahoma",7.2,80.504516326,-0.0346079836444114
"18254",1985-02-01,"Oklahoma",7.2,80.358273788,-0.0310779479364662
"18255",1985-03-01,"Oklahoma",7.3,80.135485259,-0.0314871795145779
"18256",1985-04-01,"Oklahoma",7.2,79.81800659,-0.0359501091736347
"18257",1985-05-01,"Oklahoma",7.2,79.461572866,-0.0416721070627682
"18258",1985-06-01,"Oklahoma",7.1,79.237880774,-0.0443122909686611
"18259",1985-07-01,"Oklahoma",7.1,79.217796256,-0.0418806451153898
"18260",1985-08-01,"Oklahoma",7.1,79.13513041,-0.0388521287866901
"18261",1985-09-01,"Oklahoma",7.1,78.801509834,-0.0391554903479283
"18262",1985-10-01,"Oklahoma",7.1,78.147983501,-0.0424594098564742
"18263",1985-11-01,"Oklahoma",7.2,77.3370548,-0.0461584044076149
"18264",1985-12-01,"Oklahoma",7.3,76.860576778,-0.047326487100527
"18265",1986-01-01,"Oklahoma",7.5,76.897760664,-0.0448019046210348
"18266",1986-02-01,"Oklahoma",7.7,77.250994018,-0.0386678262676172
"18267",1986-03-01,"Oklahoma",8,77.697078391,-0.0304285530950366
"18268",1986-04-01,"Oklahoma",8.2,77.991069884,-0.0228887789115606
"18269",1986-05-01,"Oklahoma",8.5,77.907012027,-0.0195636806940827
"18270",1986-06-01,"Oklahoma",8.6,77.494618817,-0.022000360685719
"18271",1986-07-01,"Oklahoma",8.6,76.968058429,-0.028399399293181
"18272",1986-08-01,"Oklahoma",8.6,76.398809867,-0.0345778231339621
"18273",1986-09-01,"Oklahoma",8.5,75.742300413,-0.0388217107444313
"18274",1986-10-01,"Oklahoma",8.4,75.028582038,-0.039916595710497
"18275",1986-11-01,"Oklahoma",8.2,74.381146121,-0.0382211177635898
"18276",1986-12-01,"Oklahoma",8.1,73.928388529,-0.038149443731982
"18277",1987-01-01,"Oklahoma",8,73.662744825,-0.0420690513100271
"18278",1987-02-01,"Oklahoma",7.8,73.409567727,-0.0497265613191323
"18279",1987-03-01,"Oklahoma",7.7,72.952301033,-0.061067641876089
"18280",1987-04-01,"Oklahoma",7.6,72.291585191,-0.0730786832579311
"18281",1987-05-01,"Oklahoma",7.4,71.638521422,-0.0804611862514705
"18282",1987-06-01,"Oklahoma",7.2,70.993908155,-0.0838859621640456
"18283",1987-07-01,"Oklahoma",7.1,70.23310381,-0.0875032416884041
"18284",1987-08-01,"Oklahoma",7,69.34797385,-0.0922898672017869
"18285",1987-09-01,"Oklahoma",6.9,68.49361053,-0.0957020032858135
"18286",1987-10-01,"Oklahoma",6.9,67.889896737,-0.0951462110450714
"18287",1987-11-01,"Oklahoma",6.8,67.504388989,-0.0924529600661596
"18288",1987-12-01,"Oklahoma",6.8,67.045990275,-0.0930954724016504
"18289",1988-01-01,"Oklahoma",6.7,66.455797742,-0.097837069472791
"18290",1988-02-01,"Oklahoma",6.6,65.987770559,-0.101101224238244
"18291",1988-03-01,"Oklahoma",6.5,65.79207715,-0.0981493905142358
"18292",1988-04-01,"Oklahoma",6.4,65.900926184,-0.0884011464144184
"18293",1988-05-01,"Oklahoma",6.4,66.118142719,-0.0770588029096968
"18294",1988-06-01,"Oklahoma",6.4,66.072082992,-0.0693274295064056
"18295",1988-07-01,"Oklahoma",6.4,65.700137369,-0.0645417359492317
"18296",1988-08-01,"Oklahoma",6.5,65.282194052,-0.058628674671798
"18297",1988-09-01,"Oklahoma",6.4,65.066717925,-0.0500322961292722
"18298",1988-10-01,"Oklahoma",6.3,65.150979936,-0.0403435110766237
"18299",1988-11-01,"Oklahoma",6.2,65.422956571,-0.030834030930036
"18300",1988-12-01,"Oklahoma",6.1,65.597339894,-0.0216068160833798
"18301",1989-01-01,"Oklahoma",6,65.591200104,-0.0130101160075847
"18302",1989-02-01,"Oklahoma",5.9,65.575799688,-0.00624313971376933
"18303",1989-03-01,"Oklahoma",5.8,65.622549134,-0.0025767238753307
"18304",1989-04-01,"Oklahoma",5.8,65.812295997,-0.00134490047609548
"18305",1989-05-01,"Oklahoma",5.7,66.271221151,0.00231522583219834
"18306",1989-06-01,"Oklahoma",5.7,66.846515162,0.0117210194522512
"18307",1989-07-01,"Oklahoma",5.6,67.297365683,0.0243108824115432
"18308",1989-08-01,"Oklahoma",5.5,67.469092577,0.0334991578753931
"18309",1989-09-01,"Oklahoma",5.5,67.331157507,0.034801810421883
"18310",1989-10-01,"Oklahoma",5.5,67.006275368,0.0284768614965196
"18311",1989-11-01,"Oklahoma",5.5,66.612239054,0.0181783665143493
"18312",1989-12-01,"Oklahoma",5.5,66.379294815,0.0119205279095702
"18313",1990-01-01,"Oklahoma",5.5,66.465212918,0.0133251535665484
"18314",1990-02-01,"Oklahoma",5.5,66.715451979,0.0173791596354491
